id,gt,league,home,away,hc,folder,score,totalGoals,size,predict,correct,lamTotal,lam
511348,20260726 22:30,球会友谊赛,卡斯鲁厄,国际米兰,3.50,20260726_040028,-,-,,小,,3.612,3.596
509134,20260726 23:00,挪威超级联赛,辛迪夫佐特,波杜基林特,3.50,20260725_170127,-,-,,小,,3.600,3.591
509136,20260726 23:00,挪威超级联赛,KFUM奥斯陆,莫迪,2.75,20260725_170127,-,-,,大,,3.001,2.973
509135,20260726 23:00,挪威超级联赛,萨普斯堡,咸卡姆,3.00,20260725_170127,-,-,,小,,3.117,3.097
510562,20260726 23:00,女子苏格兰联赛杯,马瑟韦尔女足,Montrose W,3.25,20260726_100028,-,-,,小,,3.369,3.394
511349,20260726 23:30,球会友谊赛,康城,罗马,3.50,20260726_040028,-,-,,大,,3.748,3.737
511341,20260726 23:59,球会友谊赛,拿玻里,卡拉雷斯,3.50,20260726_040028,-,-,,小,,3.641,3.634
510508,20260727 00:30,俄罗斯超级联赛,奥伦堡,罗斯托夫,2.25,20260725_170127,-,-,,小,,2.409,2.424
510510,20260727 00:30,俄罗斯超级联赛,卡山鲁宾,卡斯洛达,2.25,20260725_170127,-,-,,小,,2.290,2.284
510368,20260727 01:00,女子非洲国家杯,阿尔及利亚女足,塞内加尔女足,2.50,20260725_230030,-,-,,小,,2.306,2.553
509137,20260727 01:15,挪威超级联赛,阿利辛特,维京,3.50,20260725_170127,-,-,,小,,3.567,3.543
509332,20260727 01:55,乌拉圭甲组联赛,切洛,蒙特维多竞赛会,2.00,20260725_170127,-,-,,小,,2.082,2.079
509298,20260727 02:00,阿根廷甲组联赛,图库曼体育会,利华达维亚独立,2.00,20260725_170127,-,-,,大,,2.273,2.298
509252,20260727 03:00,巴西甲组联赛,巴希亚,哥连泰斯,2.50,20260725_170127,-,-,,小,,2.566,2.527
509253,20260727 03:00,巴西甲组联赛,高士路,保地花高,2.50,20260725_170127,-,-,,小,,2.610,2.578
509274,20260727 03:00,智利甲组联赛,纽柏莱斯,柏利斯天奴,2.25,20260725_170127,-,-,,大,,2.465,2.517
510046,20260727 03:00,巴西乙组联赛,基斯奥马,纽迪高,2.25,20260725_200029,-,-,,小,,2.399,2.427
510045,20260727 03:00,巴西乙组联赛,圣贝拿度,施亚拉,2.00,20260725_200029,-,-,,大,,2.157,2.140
510369,20260727 04:00,女子非洲国家杯,摩洛哥女足,肯尼亚女足,2.75,20260725_200029,-,-,,大,,3.087,3.050
509299,20260727 04:15,阿根廷甲组联赛,学生队,独立队,2.00,20260725_170127,-,-,,小,,2.066,2.073
509246,20260727 05:00,美国国家女子联赛,圣地牙哥海浪女足,西雅图王朝女足,2.50,20260725_170127,-,-,,大,,2.729,2.730
509255,20260727 05:30,巴西甲组联赛,法林明高,圣保罗,2.50,20260725_170127,-,-,,小,,2.640,2.609
509254,20260727 05:30,巴西甲组联赛,甘美奥,富明尼斯,2.50,20260725_170127,-,-,,小,,2.666,2.669
509256,20260727 05:30,巴西甲组联赛,巴拉干天奴,哥列迪巴,2.25,20260725_170127,-,-,,大,,2.681,2.589
509275,20260727 05:30,智利甲组联赛,奥达斯,智利大学,2.25,20260725_170127,-,-,,大,,2.439,2.487
510047,20260727 05:30,巴西乙组联赛,阿美利加明尼路,戈亚斯,2.00,20260725_200029,-,-,,小,,2.068,2.056
510048,20260727 05:30,巴西乙组联赛,隆德里纳,路禾利桑天奴,2.25,20260725_200029,-,-,,小,,2.370,2.398
509300,20260727 06:30,阿根廷甲组联赛,莱斯查,小保加,1.75,20260725_170127,-,-,,大,,1.912,1.823
509258,20260727 06:30,巴西甲组联赛,雷莫,维多利亚,2.25,20260725_170127,-,-,,大,,2.459,2.517
509257,20260727 06:30,巴西甲组联赛,彭美拉斯,明尼路,2.25,20260725_170127,-,-,,大,,2.460,2.517
509247,20260727 07:00,美国国家女子联赛,华盛顿精神女足,丹佛巅峰女足,2.75,20260725_170127,-,-,,大,,2.997,2.962
510636,20260727 07:00,墨西哥甲组联赛,塔巴迪奥,蓝十字希达高,2.75,20260725_170127,-,-,,大,,2.912,2.877
509283,20260727 07:00,墨西哥超级联赛,尼卡沙,蒙特雷,3.00,20260725_170127,-,-,,小,,3.122,3.103
509276,20260727 08:30,智利甲组联赛,康塞普森体育,奥希金斯,2.50,20260725_170127,-,-,,小,,2.639,2.589
509248,20260727 09:00,美国国家女子联赛,天使城女足,路易维尔竞赛女足,2.75,20260725_170127,-,-,,小,,2.876,2.834
509284,20260727 09:00,墨西哥超级联赛,帕丘卡,克雷塔罗,2.75,20260725_170127,-,-,,大,,2.983,2.983
509754,20260727 19:00,东南亚锦标赛,新加坡,东帝汶,3.75,20260726_180026,-,-,,大,,4.093,4.063
509755,20260727 21:30,东南亚锦标赛,印尼,柬埔寨,3.75,20260726_180026,-,-,,小,,3.768,4.063
509107,20260728 01:00,瑞典超级联赛,赫根,AIK苏纳,3.00,20260725_170127,-,-,,大,,3.265,3.266
509138,20260728 01:00,挪威超级联赛,洛辛堡,费德列斯达,2.75,20260725_170127,-,-,,小,,2.851,2.840
510531,20260728 01:00,女子非洲国家杯,南非女足,坦桑尼亚女足,2.75,20260726_180026,-,-,,大,,3.000,2.951
509914,20260728 01:00,瑞典女子超级联赛,域斯祖女足,Malmo W,3.00,20260726_215711,-,-,,小,,3.114,3.101
510530,20260728 04:00,女子非洲国家杯,科特迪瓦女足,布基纳法索女足,2.25,20260726_180026,-,-,,小,,2.408,2.437
510051,20260728 06:30,巴西乙组联赛,戈亚尼恩斯,奥柏拉里奥,2.25,20260725_200029,-,-,,小,,2.368,2.398
510049,20260728 06:30,巴西乙组联赛,利斯菲体育会,古亚巴,2.00,20260725_200029,-,-,,大,,2.159,2.148
510050,20260728 06:30,巴西乙组联赛,CRB,维拉诺瓦,2.25,20260725_200029,-,-,,大,,2.454,2.486
509269,20260728 07:00,智利甲组联赛,卡拉雷联,维拿迪马爱华顿,2.25,20260725_170127,-,-,,小,,2.375,2.467
510164,20260728 23:00,欧洲冠军联赛,古比斯,沙巴FC,2.50,20260726_180026,-,-,,小,,2.642,2.620
510165,20260728 23:59,欧洲冠军联赛,林肯红魔鬼,米赞比,2.75,20260726_180026,-,-,,大,,2.947,2.908
510166,20260729 02:00,欧洲冠军联赛,萨格勒布戴拿模,杜安,2.75,20260726_180026,-,-,,大,,2.994,2.961
510167,20260729 02:15,欧洲冠军联赛,施捷,伊格纳迪亚,2.75,20260726_180026,-,-,,大,,2.997,2.961
510168,20260729 02:45,欧洲冠军联赛,赫斯,格拉茨,3.00,20260726_180026,-,-,,小,,3.120,3.112
510169,20260729 03:00,欧洲冠军联赛,沙姆洛克流浪,艾拉华特阿美尼亚,2.75,20260726_180026,-,-,,小,,2.904,2.856
510100,20260729 06:00,南美球会杯,堤格雷,蒙特维多国民队,2.50,20260726_190029,-,-,,小,,2.628,2.620
510053,20260729 06:30,巴西乙组联赛,青年队,艾华尔,2.25,20260725_200029,-,-,,小,,2.328,2.360
510052,20260729 06:30,巴西乙组联赛,邦迪比达,米纳吉拉斯体育会,2.25,20260725_200029,-,-,,小,,2.291,2.323
510101,20260729 08:30,南美球会杯,山度士,委内瑞拉中央大学,3.00,20260726_190029,-,-,,小,,3.122,3.112
510054,20260729 08:35,巴西乙组联赛,科泰尼沙,保地花高SP,2.25,20260725_200029,-,-,,小,,2.367,2.398
510190,20260729 23:00,欧洲冠军联赛,卡拉特,奥摩尼亚,2.25,20260726_180026,-,-,,小,,2.384,2.418
510191,20260729 23:59,欧洲冠军联赛,考诺,基卡拉斯域卡,2.50,20260726_180026,-,-,,小,,2.581,2.566
510192,20260730 01:00,欧洲冠军联赛,列治普斯纳,阿晓斯,2.75,20260726_180026,-,-,,小,,2.881,2.856
510194,20260730 01:30,欧洲冠军联赛,卡拉奥华大学,索菲亚利夫斯基,2.25,20260726_180026,-,-,,大,,2.490,2.513
510193,20260730 01:30,欧洲冠军联赛,比亚斯华夏普尔,维京古,2.75,20260726_180026,-,-,,大,,2.979,2.940
510195,20260730 02:00,欧洲冠军联赛,扎布热矿工,费伦巴治,2.75,20260726_180026,-,-,,小,,2.848,2.805
510196,20260730 02:00,欧洲冠军联赛,贝尔格莱德红星,拉恩,3.75,20260726_180026,-,-,,大,,3.946,3.910
510197,20260730 02:15,欧洲冠军联赛,巴迪斯拉华,伊比利亚1999,3.00,20260726_180026,-,-,,小,,3.069,3.064
510102,20260730 06:00,南美球会杯,华斯高,麦德林独立,2.50,20260726_190029,-,-,,小,,2.544,2.577
510104,20260730 08:30,南美球会杯,施恩施雅奴,拉鲁斯,2.25,20260726_190029,-,-,,小,,2.382,2.436
510103,20260730 08:30,南美球会杯,巴拉干天奴,士砵亭水晶,3.00,20260726_190029,-,-,,小,,3.105,3.102
510299,20260730 23:59,欧洲联赛,特拉维夫马卡比,舒列夫,3.00,20260726_190029,-,-,,小,,3.132,3.130
510302,20260731 01:00,欧洲联赛,帕福斯,夏积杜克,2.50,20260726_190029,-,-,,小,,2.632,2.618
510300,20260731 01:00,欧洲联赛,米迪兰特,比锡达斯,2.75,20260726_190029,-,-,,大,,3.015,2.962
510301,20260731 01:00,欧洲联赛,贺拉戴克,特罗素,2.50,20260726_190029,-,-,,大,,2.688,2.674
510303,20260731 01:45,欧洲联赛,PAOK沙朗历基,基辅戴拿模,2.50,20260726_190029,-,-,,小,,2.645,2.641
510304,20260731 02:00,欧洲联赛,索菲亚中央陆军,卡拉巴克,2.25,20260726_190029,-,-,,小,,2.391,2.408
510306,20260731 02:30,欧洲联赛,费伦斯华路士,川迪,2.75,20260726_190029,-,-,,大,,2.979,2.940
510305,20260731 02:30,欧洲联赛,安德列治,哈马比,2.75,20260726_190029,-,-,,小,,2.835,2.792
510307,20260731 03:00,欧洲联赛,宾菲加,圣加伦,3.25,20260726_190029,-,-,,小,,3.297,3.314
510105,20260731 06:00,南美球会杯,甘美奥,玻利瓦尔,2.75,20260726_190029,-,-,,大,,3.038,3.003
510106,20260731 08:30,南美球会杯,卡拉卡斯,圣达菲,2.00,20260726_190029,-,-,,大,,2.245,2.225
510107,20260731 08:30,南美球会杯,奥希金斯,小保加,2.25,20260726_190029,-,-,,小,,2.250,2.298
